run,f1_fsdt,f1_comsol,f1_abs_err,f1_rel_err_pct,f2_fsdt,f2_comsol,f2_abs_err,f2_rel_err_pct,f3_fsdt,f3_comsol,f3_abs_err,f3_rel_err_pct,f4_fsdt,f4_comsol,f4_abs_err,f4_rel_err_pct,f5_fsdt,f5_comsol,f5_abs_err,f5_rel_err_pct,f6_fsdt,f6_comsol,f6_abs_err,f6_rel_err_pct,f7_fsdt,f7_comsol,f7_abs_err,f7_rel_err_pct,f8_fsdt,f8_comsol,f8_abs_err,f8_rel_err_pct,f9_fsdt,f9_comsol,f9_abs_err,f9_rel_err_pct,f10_fsdt,f10_comsol,f10_abs_err,f10_rel_err_pct
11,1097.896928,1209.047365444585,111.15043744458512,9.193224403058306,2088.585742,2292.2140824741555,203.62834047415527,8.883478294242229,2118.119239,2303.563274249135,185.44403524913469,8.050312197722533,2956.32578,3216.1748100850427,259.8490300850426,8.079443607052305,3446.858639,3779.570936021843,332.7122970218429,8.802911829246856,3565.561872,3818.3929871332607,252.83111513326048,6.621401096880779,4188.091856,4566.159835021499,378.067979021499,8.279779786108143,4267.95449,4575.541440598375,307.58695059837464,6.722416452601278,5033.815547,5542.094366719104,508.2788197191039,9.171240799712379,5290.629924,5563.566795888936,272.93687188893637,4.905789431531882
12,921.433652,1106.8561315775883,185.4224795775882,16.752175308755607,1353.377596,2020.7411075127466,667.3635115127465,33.0256809757376,1900.75803,2030.1089127247467,129.35088272474673,6.371622818557856,2013.9363,2779.1569697285363,765.2206697285362,27.534273093012153,2324.325552,3221.986667323101,897.6611153231011,27.860485098434566,2488.203262,3252.892619507346,764.6893575073459,23.507980340991363,2766.043573,3851.39881868908,1085.3552456890802,28.180806423431058,3089.040404,3855.1904203387767,766.1500163387768,19.873208137704676,3282.648046,4604.778496333925,1322.1304503339256,28.7121400385824,3550.081729,4610.1559579728555,1060.0742289728555,22.994324674408276
13,1099.671458,1169.4218867460272,69.75042874602718,5.9645222598074605,2010.312295,2205.9490518636976,195.63675686369766,8.86859815272768,2072.639388,2219.021883770303,146.38249577030274,6.596712580481031,2819.796884,3089.1359883395817,269.3391043395818,8.718913811377798,3214.947616,3623.499403791011,408.55178779101107,11.275061543092079,3383.977382,3661.6283624810926,277.6509804810926,7.582718752291899,3889.093852,4372.040745757194,482.9468937571937,11.04625784253875,3992.170269,4381.714557951702,389.5442889517017,8.890225134468823,4581.075797,5296.292509305094,715.216712305094,13.504101426583306,4882.959002,5317.30728089384,434.34827889383996,8.168575858960441
14,740.867912,1199.0536705987397,458.18575859873965,38.212281054103904,1287.719241,2311.56871729095,1023.8494762909502,44.29240924712174,1524.350081,2321.440931299948,797.0908502999478,34.33603842995898,1948.167851,3274.6392470534797,1326.4713960534798,40.5074054263241,2189.342653,3876.696693189443,1687.354040189443,43.525562449953235,2533.142938,3913.784408974537,1380.6414709745372,35.276380267871815,2725.898979,4710.315869678522,1984.4168906785221,42.12916809789145,2878.691491,4719.661188447138,1840.9696974471376,39.00639524619888,3378.756995,5769.358644915199,2390.601649915199,41.43617682742164,3537.892829,5791.992085157115,2254.099256157115,38.917512714383655
15,987.555494,1038.5640819557293,51.008587955729354,4.911453115119736,1749.261185,1969.4865524754896,220.22536747548952,11.181867030200515,1969.800454,1980.6798370807487,10.879383080748767,0.5492751971860071,2589.503744,2768.614692172254,179.11094817225376,6.46933459822549,2744.012359,3258.356342414854,514.3439834148544,15.78538162691133,3370.657536,3288.374664676523,-82.28287132347714,-2.5022352898942337,3467.714772,3942.2965826647783,474.58181066477846,12.038206682663812,3847.725141,3948.091853782961,100.36671278296126,2.542157490251713,3877.771374,4800.215332031089,922.4439580310891,19.216720380766343,4495.678446,4810.149239774052,314.47079377405225,6.537651496834304
16,916.359629,1009.4066524062382,93.04702340623817,9.21799189498418,1812.745819,1977.8712187963122,165.1253997963122,8.348642632901235,1836.934905,1991.9721692462997,155.03726424629963,7.783103932870754,2632.742158,2841.7753548908495,209.03319689084947,7.355725586510278,3122.10047,3390.2694583886555,268.16898838865563,7.909960894852068,3238.229729,3423.5148062557573,185.2850772557572,5.412130156913224,3859.734197,4155.795366894984,296.0611698949838,7.124055535876561,3945.893493,4167.197338091511,221.30384509151054,5.310615916088655,4744.388454,5150.891743379506,406.503289379506,7.891901240246193,5045.794333,5176.767039387526,130.97270638752616,2.5300096641594636
17,925.493969,1001.9474483203379,76.45347932033792,7.630487951090083,1589.364183,1944.6248048966904,355.2606218966905,18.268851708675186,1932.883133,1956.9555235939165,24.072390593916452,1.2300939037034375,2447.512502,2774.827658454195,327.31515645419495,11.795873356565004,2469.373973,3297.4601336297164,828.0861606297162,25.112848285392037,3225.726018,3327.73064953057,102.00463153057035,3.0652911029611047,3400.276788,4025.263921773836,624.9871337738359,15.526612563044544,3446.502143,4033.498199604924,586.996056604924,14.553026369577143,3871.080068,4962.697895249871,1091.617827249871,21.99645939146792,4107.720637,4979.51015019361,871.7895131936093,17.507535618934586
18,789.41497,1175.3051698803083,385.8901998803083,32.83319173348033,1470.290919,2289.888192819777,819.597273819777,35.79202147902784,1656.705305,2296.0511364260815,639.3458314260815,27.845452624424354,2232.59637,3262.1138767270395,1029.5175067270393,31.55982732767073,2515.461668,3880.940738246024,1365.479070246024,35.184228833732384,2913.190329,3913.772276732731,1000.5819477327309,25.565665986270158,3180.469729,4733.870319809915,1553.4005908099148,32.81459959537486,3410.29727,4740.055677527489,1329.758407527489,28.053645315430526,3847.672947,5835.476257642961,1987.8033106429612,34.06411444206382,4251.550577,5850.8697078481455,1599.3191308481455,27.334724762420816
19,1033.924724,1091.2105434699715,57.28581946997156,5.249749446867215,1872.438217,2027.7572737560215,155.3190567560216,7.659647373293531,1936.309155,2038.4766479997097,102.1674929997098,5.011953072897028,2620.086322,2816.2637657015575,196.17744370155742,6.965876069235574,2970.11916,3286.6913066772495,316.5721466772493,9.63194036610924,3142.894606,3318.27413359816,175.37952759816017,5.285263379008049,3590.375821,3949.063402045794,358.6875810457941,9.082851920280076,3695.746765,3954.209278320454,258.46251332045404,6.536389329151433,4205.575718,4758.440073977315,552.8643559773145,11.618604992018026,4513.933941,4766.518697879251,252.58475687925056,5.299145411757896
20,863.628632,1162.4280660645913,298.7994340645913,25.704767700265442,1623.16847,2264.564960940262,641.3964909402621,28.323165906176968,1746.024183,2274.282138748621,528.257955748621,23.227459194631173,2385.981821,3230.429619123254,844.447798123254,26.140417767480695,2781.51033,3843.045732668973,1061.535402668973,27.622242265947293,2965.185324,3878.3138555455303,913.1285315455302,23.544472303082546,3432.848653,4689.499115600921,1256.650462600921,26.79711482235542,3513.720891,4699.361546259527,1185.6406552595272,25.229824170545932,4252.319692,5781.451281984673,1529.1315899846732,26.4489228638756,4398.760692,5806.024492733491,1407.2638007334908,24.2379928382105
21,816.59095,996.110825455716,179.51987545571603,18.022078554721713,1356.372274,1774.5225106141781,418.1502366141781,23.564098742790957,1556.176826,1778.2015606957184,222.0247346957185,12.485914960554398,1975.408705,2409.874650390611,434.46594539061084,18.028570295977396,2037.263363,2776.037093961138,738.773730961138,26.612530955304308,2525.786575,2798.7028225003687,272.9162475003686,9.75152650385883,2554.613361,3298.1824599113584,743.5690989113582,22.54481393765408,2777.434338,3300.515722773626,523.0813847736258,15.848474260078618,2848.0103,3913.9067516140963,1065.8964516140963,27.233567871143592,3219.396164,3923.7812039891214,704.3850399891212,17.95169005022519
